GEO_CODE (POR),GEO_NAME,dimension,Member ID: Profile of Economic Regions (2247),total
2475,Saguenay--Lac-Saint-Jean,Algonquian languages,388,170.00
2475,Saguenay--Lac-Saint-Jean,Blackfoot,389,0.00
2475,Saguenay--Lac-Saint-Jean,Cree-Montagnais languages,390,170.00
2475,Saguenay--Lac-Saint-Jean,Atikamekw,391,95.00
2475,Saguenay--Lac-Saint-Jean,Montagnais (Innu),392,80.00
2475,Saguenay--Lac-Saint-Jean,Moose Cree,393,0.00
2475,Saguenay--Lac-Saint-Jean,Naskapi,394,0.00
2475,Saguenay--Lac-Saint-Jean,Northern East Cree,395,0.00
2475,Saguenay--Lac-Saint-Jean,Plains Cree,396,0.00
2475,Saguenay--Lac-Saint-Jean,Southern East Cree,397,0.00
2475,Saguenay--Lac-Saint-Jean,Swampy Cree,398,0.00
2475,Saguenay--Lac-Saint-Jean,Woods Cree,399,0.00
2475,Saguenay--Lac-Saint-Jean,"Cree, n.o.s.",400,0.00
2475,Saguenay--Lac-Saint-Jean,Eastern Algonquian languages,401,0.00
2475,Saguenay--Lac-Saint-Jean,Malecite,402,0.00
2475,Saguenay--Lac-Saint-Jean,Mi'kmaq,403,0.00
2475,Saguenay--Lac-Saint-Jean,Ojibway-Potawatomi languages,404,0.00
2475,Saguenay--Lac-Saint-Jean,Algonquin,405,0.00
2475,Saguenay--Lac-Saint-Jean,Ojibway,406,0.00
2475,Saguenay--Lac-Saint-Jean,Oji-Cree,407,0.00
2475,Saguenay--Lac-Saint-Jean,Ottawa (Odawa),408,0.00
2475,Saguenay--Lac-Saint-Jean,"Algonquian languages, n.i.e.",409,0.00
2475,Saguenay--Lac-Saint-Jean,Athabaskan languages,410,0.00
2475,Saguenay--Lac-Saint-Jean,Northern Athabaskan languages,411,0.00
2475,Saguenay--Lac-Saint-Jean,Babine (Wetsuwet'en),412,0.00
2475,Saguenay--Lac-Saint-Jean,Beaver,413,0.00
2475,Saguenay--Lac-Saint-Jean,Carrier,414,0.00
2475,Saguenay--Lac-Saint-Jean,Chilcotin,415,0.00
2475,Saguenay--Lac-Saint-Jean,Dene,416,0.00
2475,Saguenay--Lac-Saint-Jean,Dogrib (Tlicho),417,0.00
2475,Saguenay--Lac-Saint-Jean,Gwich'in,418,0.00
2475,Saguenay--Lac-Saint-Jean,Sarsi (Sarcee),419,0.00
2475,Saguenay--Lac-Saint-Jean,Sekani,420,0.00
2475,Saguenay--Lac-Saint-Jean,Slavey-Hare languages,421,0.00
2475,Saguenay--Lac-Saint-Jean,North Slavey (Hare),422,0.00
2475,Saguenay--Lac-Saint-Jean,South Slavey,423,0.00
2475,Saguenay--Lac-Saint-Jean,"Slavey, n.o.s.",424,0.00
2475,Saguenay--Lac-Saint-Jean,Tahltan languages,425,0.00
2475,Saguenay--Lac-Saint-Jean,Kaska (Nahani),426,0.00
2475,Saguenay--Lac-Saint-Jean,Tahltan,427,0.00
2475,Saguenay--Lac-Saint-Jean,Tutchone languages,428,0.00
2475,Saguenay--Lac-Saint-Jean,Northern Tutchone,429,0.00
2475,Saguenay--Lac-Saint-Jean,Southern Tutchone,430,0.00
2475,Saguenay--Lac-Saint-Jean,"Athabaskan languages, n.i.e.",431,0.00
2475,Saguenay--Lac-Saint-Jean,Haida,432,0.00
2475,Saguenay--Lac-Saint-Jean,Inuit languages,433,5.00
2475,Saguenay--Lac-Saint-Jean,Inuinnaqtun (Inuvialuktun),434,0.00
2475,Saguenay--Lac-Saint-Jean,Inuktitut,435,0.00
2475,Saguenay--Lac-Saint-Jean,"Inuit languages, n.i.e.",436,5.00
2475,Saguenay--Lac-Saint-Jean,Iroquoian languages,437,0.00
2475,Saguenay--Lac-Saint-Jean,Cayuga,438,0.00
2475,Saguenay--Lac-Saint-Jean,Mohawk,439,0.00
2475,Saguenay--Lac-Saint-Jean,Oneida,440,0.00
2475,Saguenay--Lac-Saint-Jean,"Iroquoian languages, n.i.e.",441,0.00
2475,Saguenay--Lac-Saint-Jean,Kutenai,442,0.00
2475,Saguenay--Lac-Saint-Jean,Michif,443,0.00
2475,Saguenay--Lac-Saint-Jean,Salish languages,444,0.00
2475,Saguenay--Lac-Saint-Jean,Comox,445,0.00
2475,Saguenay--Lac-Saint-Jean,Halkomelem,446,0.00
2475,Saguenay--Lac-Saint-Jean,Lillooet,447,0.00
2475,Saguenay--Lac-Saint-Jean,Okanagan,448,0.00
2475,Saguenay--Lac-Saint-Jean,Shuswap (Secwepemctsin),449,0.00
2475,Saguenay--Lac-Saint-Jean,Squamish,450,0.00
2475,Saguenay--Lac-Saint-Jean,Straits,451,0.00
2475,Saguenay--Lac-Saint-Jean,Thompson (Ntlakapamux),452,0.00
2475,Saguenay--Lac-Saint-Jean,"Salish languages, n.i.e.",453,0.00
2475,Saguenay--Lac-Saint-Jean,Siouan languages,454,0.00
2475,Saguenay--Lac-Saint-Jean,Dakota,455,0.00
2475,Saguenay--Lac-Saint-Jean,Stoney,456,0.00
2475,Saguenay--Lac-Saint-Jean,"Siouan languages, n.i.e.",457,0.00
2475,Saguenay--Lac-Saint-Jean,Tlingit,458,0.00
2475,Saguenay--Lac-Saint-Jean,Tsimshian languages,459,0.00
2475,Saguenay--Lac-Saint-Jean,Gitxsan (Gitksan),460,0.00
2475,Saguenay--Lac-Saint-Jean,Nisga'a,461,0.00
2475,Saguenay--Lac-Saint-Jean,Tsimshian,462,0.00
2475,Saguenay--Lac-Saint-Jean,Wakashan languages,463,0.00
2475,Saguenay--Lac-Saint-Jean,Haisla,464,0.00
2475,Saguenay--Lac-Saint-Jean,Heiltsuk,465,0.00
2475,Saguenay--Lac-Saint-Jean,Kwakiutl (Kwak'wala),466,0.00
2475,Saguenay--Lac-Saint-Jean,Nuu-chah-nulth (Nootka),467,0.00
2475,Saguenay--Lac-Saint-Jean,"Wakashan languages, n.i.e.",468,0.00
2475,Saguenay--Lac-Saint-Jean,"Aboriginal languages, n.o.s.",469,5.00
2475,Saguenay--Lac-Saint-Jean,Non-Aboriginal languages,470,530.00
2475,Saguenay--Lac-Saint-Jean,Afro-Asiatic languages,471,75.00
2475,Saguenay--Lac-Saint-Jean,Berber languages,472,10.00
2475,Saguenay--Lac-Saint-Jean,Kabyle,473,10.00
2475,Saguenay--Lac-Saint-Jean,"Berber languages, n.i.e.",474,5.00
2475,Saguenay--Lac-Saint-Jean,Cushitic languages,475,0.00
2475,Saguenay--Lac-Saint-Jean,Bilen,476,0.00
2475,Saguenay--Lac-Saint-Jean,Oromo,477,0.00
2475,Saguenay--Lac-Saint-Jean,Somali,478,0.00
2475,Saguenay--Lac-Saint-Jean,"Cushitic languages, n.i.e.",479,0.00
2475,Saguenay--Lac-Saint-Jean,Semitic languages,480,65.00
2475,Saguenay--Lac-Saint-Jean,Amharic,481,0.00
2475,Saguenay--Lac-Saint-Jean,Arabic,482,65.00
2475,Saguenay--Lac-Saint-Jean,Assyrian Neo-Aramaic,483,0.00
2475,Saguenay--Lac-Saint-Jean,Chaldean Neo-Aramaic,484,0.00
2475,Saguenay--Lac-Saint-Jean,Harari,485,0.00
2475,Saguenay--Lac-Saint-Jean,Hebrew,486,0.00
2475,Saguenay--Lac-Saint-Jean,Maltese,487,0.00
2475,Saguenay--Lac-Saint-Jean,Tigrigna,488,0.00
2475,Saguenay--Lac-Saint-Jean,"Semitic languages, n.i.e.",489,0.00
2475,Saguenay--Lac-Saint-Jean,"Afro-Asiatic languages, n.i.e.",490,0.00
2475,Saguenay--Lac-Saint-Jean,Austro-Asiatic languages,491,15.00
2475,Saguenay--Lac-Saint-Jean,Khmer (Cambodian),492,0.00
2475,Saguenay--Lac-Saint-Jean,Vietnamese,493,15.00
2475,Saguenay--Lac-Saint-Jean,"Austro-Asiatic languages, n.i.e",494,0.00
2475,Saguenay--Lac-Saint-Jean,Austronesian languages,495,10.00
2475,Saguenay--Lac-Saint-Jean,Bikol,496,0.00
2475,Saguenay--Lac-Saint-Jean,Cebuano,497,0.00
2475,Saguenay--Lac-Saint-Jean,Fijian,498,0.00
2475,Saguenay--Lac-Saint-Jean,Hiligaynon,499,0.00
2475,Saguenay--Lac-Saint-Jean,Ilocano,500,0.00
2475,Saguenay--Lac-Saint-Jean,Malagasy,501,5.00
2475,Saguenay--Lac-Saint-Jean,Malay,502,0.00
2475,Saguenay--Lac-Saint-Jean,"Pampangan (Kapampangan, Pampango)",503,0.00
2475,Saguenay--Lac-Saint-Jean,Pangasinan,504,0.00
2475,Saguenay--Lac-Saint-Jean,"Tagalog (Pilipino, Filipino)",505,5.00
2475,Saguenay--Lac-Saint-Jean,Waray-Waray,506,0.00
2475,Saguenay--Lac-Saint-Jean,"Austronesian languages, n.i.e.",507,0.00
2475,Saguenay--Lac-Saint-Jean,Creole languages,508,10.00
2475,Saguenay--Lac-Saint-Jean,Haitian Creole,509,0.00
2475,Saguenay--Lac-Saint-Jean,"Creole, n.o.s.",510,10.00
2475,Saguenay--Lac-Saint-Jean,"Creole languages, n.i.e.",511,0.00
2475,Saguenay--Lac-Saint-Jean,Dravidian languages,512,0.00
2475,Saguenay--Lac-Saint-Jean,Kannada,513,0.00
2475,Saguenay--Lac-Saint-Jean,Malayalam,514,0.00
2475,Saguenay--Lac-Saint-Jean,Tamil,515,0.00
2475,Saguenay--Lac-Saint-Jean,Telugu,516,0.00
2475,Saguenay--Lac-Saint-Jean,"Dravidian languages, n.i.e.",517,0.00
2475,Saguenay--Lac-Saint-Jean,Hmong-Mien languages,518,0.00
2475,Saguenay--Lac-Saint-Jean,Indo-European languages,519,295.00
2475,Saguenay--Lac-Saint-Jean,Albanian,520,0.00
2475,Saguenay--Lac-Saint-Jean,Armenian,521,0.00
2475,Saguenay--Lac-Saint-Jean,Balto-Slavic languages,522,30.00
2475,Saguenay--Lac-Saint-Jean,Baltic languages,523,0.00
2475,Saguenay--Lac-Saint-Jean,Latvian,524,0.00
2475,Saguenay--Lac-Saint-Jean,Lithuanian,525,0.00
2475,Saguenay--Lac-Saint-Jean,Slavic languages,526,30.00
2475,Saguenay--Lac-Saint-Jean,Belarusan,527,0.00
2475,Saguenay--Lac-Saint-Jean,Bosnian,528,5.00
2475,Saguenay--Lac-Saint-Jean,Bulgarian,529,0.00
2475,Saguenay--Lac-Saint-Jean,Croatian,530,0.00
2475,Saguenay--Lac-Saint-Jean,Czech,531,0.00
2475,Saguenay--Lac-Saint-Jean,Macedonian,532,0.00
2475,Saguenay--Lac-Saint-Jean,Polish,533,0.00
2475,Saguenay--Lac-Saint-Jean,Russian,534,10.00
2475,Saguenay--Lac-Saint-Jean,Serbian,535,5.00
2475,Saguenay--Lac-Saint-Jean,Serbo-Croatian,536,0.00
2475,Saguenay--Lac-Saint-Jean,Slovak,537,0.00
2475,Saguenay--Lac-Saint-Jean,Slovene (Slovenian),538,0.00
2475,Saguenay--Lac-Saint-Jean,Ukrainian,539,0.00
2475,Saguenay--Lac-Saint-Jean,"Slavic languages, n.i.e.",540,0.00
2475,Saguenay--Lac-Saint-Jean,Celtic languages,541,0.00
2475,Saguenay--Lac-Saint-Jean,Scottish Gaelic,542,0.00
2475,Saguenay--Lac-Saint-Jean,Welsh,543,0.00
2475,Saguenay--Lac-Saint-Jean,"Celtic languages, n.i.e.",544,0.00
2475,Saguenay--Lac-Saint-Jean,Germanic languages,545,15.00
2475,Saguenay--Lac-Saint-Jean,Afrikaans,546,0.00
2475,Saguenay--Lac-Saint-Jean,Danish,547,0.00
2475,Saguenay--Lac-Saint-Jean,Dutch,548,10.00
2475,Saguenay--Lac-Saint-Jean,Frisian,549,0.00
2475,Saguenay--Lac-Saint-Jean,German,550,5.00
2475,Saguenay--Lac-Saint-Jean,Icelandic,551,0.00
2475,Saguenay--Lac-Saint-Jean,Norwegian,552,0.00
2475,Saguenay--Lac-Saint-Jean,Swedish,553,0.00
2475,Saguenay--Lac-Saint-Jean,Vlaams (Flemish),554,0.00
2475,Saguenay--Lac-Saint-Jean,Yiddish,555,0.00
2475,Saguenay--Lac-Saint-Jean,"Germanic languages, n.i.e.",556,5.00
2475,Saguenay--Lac-Saint-Jean,Greek,557,5.00
2475,Saguenay--Lac-Saint-Jean,Indo-Iranian languages,558,15.00
2475,Saguenay--Lac-Saint-Jean,Indo-Aryan languages,559,10.00
2475,Saguenay--Lac-Saint-Jean,Bengali,560,0.00
2475,Saguenay--Lac-Saint-Jean,Gujarati,561,0.00
2475,Saguenay--Lac-Saint-Jean,Hindi,562,0.00
2475,Saguenay--Lac-Saint-Jean,Kashmiri,563,0.00
2475,Saguenay--Lac-Saint-Jean,Konkani,564,0.00
2475,Saguenay--Lac-Saint-Jean,Marathi,565,0.00
2475,Saguenay--Lac-Saint-Jean,Nepali,566,0.00
2475,Saguenay--Lac-Saint-Jean,Oriya (Odia),567,0.00
2475,Saguenay--Lac-Saint-Jean,Punjabi (Panjabi),568,10.00
2475,Saguenay--Lac-Saint-Jean,Sindhi,569,0.00
2475,Saguenay--Lac-Saint-Jean,Sinhala (Sinhalese),570,0.00
2475,Saguenay--Lac-Saint-Jean,Urdu,571,0.00
2475,Saguenay--Lac-Saint-Jean,Iranian languages,572,10.00
2475,Saguenay--Lac-Saint-Jean,Kurdish,573,0.00
2475,Saguenay--Lac-Saint-Jean,Pashto,574,0.00
2475,Saguenay--Lac-Saint-Jean,Persian (Farsi),575,10.00
2475,Saguenay--Lac-Saint-Jean,"Indo-Iranian languages, n.i.e.",576,0.00
2475,Saguenay--Lac-Saint-Jean,Italic (Romance) languages,577,230.00
2475,Saguenay--Lac-Saint-Jean,Catalan,578,0.00
2475,Saguenay--Lac-Saint-Jean,Italian,579,0.00
2475,Saguenay--Lac-Saint-Jean,Portuguese,580,15.00
2475,Saguenay--Lac-Saint-Jean,Romanian,581,5.00
2475,Saguenay--Lac-Saint-Jean,Spanish,582,205.00
2475,Saguenay--Lac-Saint-Jean,"Italic (Romance) languages, n.i.e.",583,0.00
2475,Saguenay--Lac-Saint-Jean,Japanese,584,0.00
2475,Saguenay--Lac-Saint-Jean,Kartvelian languages,585,0.00
2475,Saguenay--Lac-Saint-Jean,Georgian,586,0.00
2475,Saguenay--Lac-Saint-Jean,Korean,587,0.00
2475,Saguenay--Lac-Saint-Jean,Mongolic languages,588,0.00
2475,Saguenay--Lac-Saint-Jean,Mongolian,589,0.00
2475,Saguenay--Lac-Saint-Jean,Niger-Congo languages,590,5.00
2475,Saguenay--Lac-Saint-Jean,Akan (Twi),591,0.00
2475,Saguenay--Lac-Saint-Jean,Bamanankan,592,0.00
2475,Saguenay--Lac-Saint-Jean,Edo,593,0.00
2475,Saguenay--Lac-Saint-Jean,Ewe,594,0.00
2475,Saguenay--Lac-Saint-Jean,"Fulah (Pular, Pulaar, Fulfulde)",595,0.00
2475,Saguenay--Lac-Saint-Jean,Ga,596,0.00
2475,Saguenay--Lac-Saint-Jean,Ganda,597,0.00
2475,Saguenay--Lac-Saint-Jean,Igbo,598,0.00
2475,Saguenay--Lac-Saint-Jean,Lingala,599,0.00
2475,Saguenay--Lac-Saint-Jean,Rundi (Kirundi),600,5.00
2475,Saguenay--Lac-Saint-Jean,Kinyarwanda (Rwanda),601,0.00
2475,Saguenay--Lac-Saint-Jean,Shona,602,0.00
2475,Saguenay--Lac-Saint-Jean,Swahili,603,0.00
2475,Saguenay--Lac-Saint-Jean,Wolof,604,0.00
2475,Saguenay--Lac-Saint-Jean,Yoruba,605,0.00
2475,Saguenay--Lac-Saint-Jean,"Niger-Congo languages, n.i.e.",606,0.00
2475,Saguenay--Lac-Saint-Jean,Nilo-Saharan languages,607,0.00
2475,Saguenay--Lac-Saint-Jean,Dinka,608,0.00
2475,Saguenay--Lac-Saint-Jean,"Nilo-Saharan languages, n.i.e.",609,0.00
2475,Saguenay--Lac-Saint-Jean,Sign languages,610,45.00
2475,Saguenay--Lac-Saint-Jean,American Sign Language,611,0.00
2475,Saguenay--Lac-Saint-Jean,Quebec Sign Language,612,10.00
2475,Saguenay--Lac-Saint-Jean,"Sign languages, n.i.e",613,35.00
2475,Saguenay--Lac-Saint-Jean,Sino-Tibetan languages,614,60.00
2475,Saguenay--Lac-Saint-Jean,Chinese languages,615,55.00
2475,Saguenay--Lac-Saint-Jean,Cantonese,616,5.00
2475,Saguenay--Lac-Saint-Jean,Hakka,617,0.00
2475,Saguenay--Lac-Saint-Jean,Mandarin,618,50.00
2475,Saguenay--Lac-Saint-Jean,Min Dong,619,0.00
2475,Saguenay--Lac-Saint-Jean,"Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",620,0.00
2475,Saguenay--Lac-Saint-Jean,Wu (Shanghainese),621,0.00
2475,Saguenay--Lac-Saint-Jean,"Chinese, n.o.s.",622,5.00
2475,Saguenay--Lac-Saint-Jean,"Chinese languages, n.i.e.",623,0.00
2475,Saguenay--Lac-Saint-Jean,Tibeto-Burman languages,624,0.00
2475,Saguenay--Lac-Saint-Jean,Burmese,625,0.00
2475,Saguenay--Lac-Saint-Jean,Karenic languages,626,0.00
2475,Saguenay--Lac-Saint-Jean,Tibetan,627,0.00
2475,Saguenay--Lac-Saint-Jean,"Tibeto-Burman languages, n.i.e.",628,0.00
2475,Saguenay--Lac-Saint-Jean,Tai-Kadai languages,629,0.00
2475,Saguenay--Lac-Saint-Jean,Lao,630,5.00
2475,Saguenay--Lac-Saint-Jean,Thai,631,0.00
2475,Saguenay--Lac-Saint-Jean,"Tai-Kadai languages, n.i.e",632,0.00
2475,Saguenay--Lac-Saint-Jean,Turkic languages,633,5.00
2475,Saguenay--Lac-Saint-Jean,Azerbaijani,634,0.00
2475,Saguenay--Lac-Saint-Jean,Turkish,635,0.00
2475,Saguenay--Lac-Saint-Jean,Uyghur,636,0.00
2475,Saguenay--Lac-Saint-Jean,Uzbek,637,0.00
2475,Saguenay--Lac-Saint-Jean,"Turkic languages, n.i.e.",638,0.00
2475,Saguenay--Lac-Saint-Jean,Uralic languages,639,5.00
2475,Saguenay--Lac-Saint-Jean,Estonian,640,0.00
2475,Saguenay--Lac-Saint-Jean,Finnish,641,0.00
2475,Saguenay--Lac-Saint-Jean,Hungarian,642,5.00
2475,Saguenay--Lac-Saint-Jean,"Uralic languages, n.i.e.",643,0.00
2475,Saguenay--Lac-Saint-Jean,"Other languages, n.i.e.",644,0.00
2475,Saguenay--Lac-Saint-Jean,Multiple responses,645,1120.00
2475,Saguenay--Lac-Saint-Jean,English and French,646,565.00
2475,Saguenay--Lac-Saint-Jean,English and non-official language,647,15.00
2475,Saguenay--Lac-Saint-Jean,French and non-official language,648,475.00
2475,Saguenay--Lac-Saint-Jean,"English, French and non-official language",649,75.00
2475,Saguenay--Lac-Saint-Jean,Total - Other language(s) spoken regularly at home for the total population excluding institutional residents - 100% data,650,272900.00
2475,Saguenay--Lac-Saint-Jean,None,651,264980.00
2475,Saguenay--Lac-Saint-Jean,English,652,5850.00
2475,Saguenay--Lac-Saint-Jean,French,653,845.00
2475,Saguenay--Lac-Saint-Jean,Non-official language,654,1045.00
2475,Saguenay--Lac-Saint-Jean,Aboriginal,655,255.00
2475,Saguenay--Lac-Saint-Jean,Non-Aboriginal,656,790.00
2475,Saguenay--Lac-Saint-Jean,English and French,657,35.00
2475,Saguenay--Lac-Saint-Jean,English and non-official language,658,130.00
2475,Saguenay--Lac-Saint-Jean,French and non-official language,659,15.00
2475,Saguenay--Lac-Saint-Jean,"English, French and non-official language",660,5.00
2475,Saguenay--Lac-Saint-Jean,Total - Income statistics in 2015 for the population aged 15 years and over in private households - 100% data,661,226365.00
2475,Saguenay--Lac-Saint-Jean,Number of total income recipients aged 15 years and over in private households - 100% data,662,219645.00
2475,Saguenay--Lac-Saint-Jean,Median total income in 2015 among recipients ($),663,32306.00
2475,Saguenay--Lac-Saint-Jean,Number of after-tax income recipients aged 15 years and over in private households - 100% data,664,219780.00
2475,Saguenay--Lac-Saint-Jean,Median after-tax income in 2015 among recipients ($),665,28903.00
2475,Saguenay--Lac-Saint-Jean,Number of market income recipients aged 15 years and over in private households - 100% data,666,191610.00
2475,Saguenay--Lac-Saint-Jean,Median market income in 2015 among recipients ($),667,28514.00
2475,Saguenay--Lac-Saint-Jean,Number of government transfers recipients aged 15 years and over in private households - 100% data,668,173680.00
2475,Saguenay--Lac-Saint-Jean,Median government transfers in 2015 among recipients ($),669,8693.00
2475,Saguenay--Lac-Saint-Jean,Number of employment income recipients aged 15 years and over in private households - 100% data,670,153695.00
2475,Saguenay--Lac-Saint-Jean,Median employment income in 2015 among recipients ($),671,28752.00
2475,Saguenay--Lac-Saint-Jean,Total - Income statistics in 2015 for the population aged 15 years and over in private households - 25% sample data,672,226370.00
2475,Saguenay--Lac-Saint-Jean,Number of total income recipients aged 15 years and over in private households - 25% sample data,673,219565.00
2475,Saguenay--Lac-Saint-Jean,Average total income in 2015 among recipients ($),674,39565.00
2475,Saguenay--Lac-Saint-Jean,Number of after-tax income recipients aged 15 years and over in private households - 25% sample data,675,219700.00
2475,Saguenay--Lac-Saint-Jean,Average after-tax income in 2015 among recipients ($),676,33062.00
2475,Saguenay--Lac-Saint-Jean,Number of market income recipients aged 15 years and over in private households - 25% sample data,677,191840.00
2475,Saguenay--Lac-Saint-Jean,Average market income in 2015 among recipients ($),678,36766.00
2475,Saguenay--Lac-Saint-Jean,Number of government transfers recipients aged 15 years and over in private households - 25% sample data,679,173205.00
2475,Saguenay--Lac-Saint-Jean,Average government transfers in 2015 among recipients ($),680,9432.00
2475,Saguenay--Lac-Saint-Jean,Number of employment income recipients aged 15 years and over in private households - 25% sample data,681,153695.00
2475,Saguenay--Lac-Saint-Jean,Average employment income in 2015 among recipients ($),682,36731.00
2475,Saguenay--Lac-Saint-Jean,Total - Employment income statistics for the population aged 15 years and over in private households - 25% sample data,683,226370.00
2475,Saguenay--Lac-Saint-Jean,Number of employment income recipients aged 15 years and over in private households who worked full year full time in 2015 - 25% sample data,684,63535.00
2475,Saguenay--Lac-Saint-Jean,Median employment income in 2015 for full-year full-time workers ($),685,46220.00
2475,Saguenay--Lac-Saint-Jean,Average employment income in 2015 for full-year full-time workers ($),686,53602.00
2475,Saguenay--Lac-Saint-Jean,Composition of total income in 2015 of the population aged 15 years and over in private households (%) - 100% data,687,100.00
2475,Saguenay--Lac-Saint-Jean,Market income (%),688,81.20
2475,Saguenay--Lac-Saint-Jean,Employment income (%),689,64.90
2475,Saguenay--Lac-Saint-Jean,Government transfers (%),690,18.80
2475,Saguenay--Lac-Saint-Jean,Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,691,226365.00
2475,Saguenay--Lac-Saint-Jean,Without total income,692,6725.00
2475,Saguenay--Lac-Saint-Jean,With total income,693,219645.00
2475,Saguenay--Lac-Saint-Jean,Percentage with total income,694,97.00
2475,Saguenay--Lac-Saint-Jean,"Under $10,000 (including loss)",695,26020.00
2475,Saguenay--Lac-Saint-Jean,"$10,000 to $19,999",696,42720.00
2475,Saguenay--Lac-Saint-Jean,"$20,000 to $29,999",697,34100.00
2475,Saguenay--Lac-Saint-Jean,"$30,000 to $39,999",698,30280.00
2475,Saguenay--Lac-Saint-Jean,"$40,000 to $49,999",699,26985.00
2475,Saguenay--Lac-Saint-Jean,"$50,000 to $59,999",700,19115.00
2475,Saguenay--Lac-Saint-Jean,"$60,000 to $69,999",701,12245.00
2475,Saguenay--Lac-Saint-Jean,"$70,000 to $79,999",702,8890.00
2475,Saguenay--Lac-Saint-Jean,"$80,000 to $89,999",703,5270.00
2475,Saguenay--Lac-Saint-Jean,"$90,000 to $99,999",704,4025.00
2475,Saguenay--Lac-Saint-Jean,"$100,000 and over",705,10000.00
2475,Saguenay--Lac-Saint-Jean,"$100,000 to $149,999",706,7595.00
2475,Saguenay--Lac-Saint-Jean,"$150,000 and over",707,2410.00
2475,Saguenay--Lac-Saint-Jean,Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,708,226370.00
2475,Saguenay--Lac-Saint-Jean,Without after-tax income,709,6590.00
2475,Saguenay--Lac-Saint-Jean,With after-tax income,710,219780.00
2475,Saguenay--Lac-Saint-Jean,Percentage with after-tax income,711,97.10
2475,Saguenay--Lac-Saint-Jean,"Under $10,000 (including loss)",712,27580.00
2475,Saguenay--Lac-Saint-Jean,"$10,000 to $19,999",713,44550.00
2475,Saguenay--Lac-Saint-Jean,"$20,000 to $29,999",714,41980.00
2475,Saguenay--Lac-Saint-Jean,"$30,000 to $39,999",715,38620.00
2475,Saguenay--Lac-Saint-Jean,"$40,000 to $49,999",716,27855.00
2475,Saguenay--Lac-Saint-Jean,"$50,000 to $59,999",717,16030.00
2475,Saguenay--Lac-Saint-Jean,"$60,000 to $69,999",718,9425.00
2475,Saguenay--Lac-Saint-Jean,"$70,000 to $79,999",719,5820.00
2475,Saguenay--Lac-Saint-Jean,"$80,000 and over",720,7910.00
2475,Saguenay--Lac-Saint-Jean,"$80,000 to $89,999",721,3085.00
2475,Saguenay--Lac-Saint-Jean,"$90,000 to $99,999",722,1565.00
2475,Saguenay--Lac-Saint-Jean,"$100,000 and over",723,3260.00
2475,Saguenay--Lac-Saint-Jean,Total - Employment income groups in 2015 for the population aged 15 years and over in private households - 100% data,724,226365.00
2475,Saguenay--Lac-Saint-Jean,Without employment income,725,72675.00
2475,Saguenay--Lac-Saint-Jean,With employment income,726,153700.00
2475,Saguenay--Lac-Saint-Jean,Percentage with employment income,727,67.90
2475,Saguenay--Lac-Saint-Jean,"Under $5,000 (including loss)",728,22920.00
2475,Saguenay--Lac-Saint-Jean,"$5,000 to $9,999",729,12395.00
2475,Saguenay--Lac-Saint-Jean,"$10,000 to $19,999",730,23430.00
2475,Saguenay--Lac-Saint-Jean,"$20,000 to $29,999",731,20455.00
2475,Saguenay--Lac-Saint-Jean,"$30,000 to $39,999",732,18710.00
2475,Saguenay--Lac-Saint-Jean,"$40,000 to $49,999",733,15120.00
2475,Saguenay--Lac-Saint-Jean,"$50,000 to $59,999",734,10960.00
2475,Saguenay--Lac-Saint-Jean,"$60,000 to $69,999",735,8005.00
2475,Saguenay--Lac-Saint-Jean,"$70,000 to $79,999",736,6955.00
2475,Saguenay--Lac-Saint-Jean,"$80,000 and over",737,14745.00
2475,Saguenay--Lac-Saint-Jean,"$80,000 to $89,999",738,3940.00
2475,Saguenay--Lac-Saint-Jean,"$90,000 to $99,999",739,3200.00
